subject_id	predicate_id	object_id	match_type
VT:0001119	skos:exactMatch	OBA:VT0001119	HumanCurated
VT:0001120	skos:exactMatch	OBA:VT0001120	HumanCurated
VT:0001126	skos:exactMatch	OBA:VT0001126	HumanCurated
VT:0001127	skos:exactMatch	OBA:VT0001127	HumanCurated
VT:0001131	skos:exactMatch	OBA:VT0001131	HumanCurated
VT:0001135	skos:exactMatch	OBA:VT0001135	HumanCurated
VT:0001137	skos:exactMatch	OBA:VT0001137	HumanCurated
VT:0001138	skos:exactMatch	OBA:VT0001138	HumanCurated
VT:0001139	skos:exactMatch	OBA:VT0001139	HumanCurated
VT:0001140	skos:exactMatch	OBA:VT0001140	HumanCurated
VT:0001141	skos:exactMatch	OBA:VT0001141	HumanCurated
VT:0001142	skos:exactMatch	OBA:VT0001142	HumanCurated
VT:0001143	skos:exactMatch	OBA:VT0001143	HumanCurated
VT:0001145	skos:exactMatch	OBA:VT0001145	HumanCurated
VT:0001146	skos:exactMatch	OBA:VT0001146	HumanCurated
VT:0001148	skos:exactMatch	OBA:VT0001148	HumanCurated
VT:0001150	skos:exactMatch	OBA:VT0001150	HumanCurated
VT:0001151	skos:exactMatch	OBA:VT0001151	HumanCurated
VT:0001153	skos:exactMatch	OBA:VT0001153	HumanCurated
VT:0001156	skos:exactMatch	OBA:VT0001156	HumanCurated
VT:0001158	skos:exactMatch	OBA:VT0001158	HumanCurated
VT:0001163	skos:exactMatch	OBA:VT0001163	HumanCurated
VT:0001168	skos:exactMatch	OBA:VT0001168	HumanCurated
VT:0001169	skos:exactMatch	OBA:VT0001169	HumanCurated
VT:0001170	skos:exactMatch	OBA:VT0001170	HumanCurated
VT:0001175	skos:exactMatch	OBA:VT0001175	HumanCurated
VT:0001176	skos:exactMatch	OBA:VT0001176	HumanCurated
VT:0001179	skos:exactMatch	OBA:VT0001179	HumanCurated
VT:0001183	skos:exactMatch	OBA:VT0001183	HumanCurated
VT:0001200	skos:exactMatch	OBA:VT0001200	HumanCurated
VT:0001216	skos:exactMatch	OBA:VT0001216	HumanCurated
VT:0001219	skos:exactMatch	OBA:VT0001219	HumanCurated
VT:0001225	skos:exactMatch	OBA:VT0001225	HumanCurated
VT:0001231	skos:exactMatch	OBA:VT0001231	HumanCurated
VT:0001236	skos:exactMatch	OBA:VT0001236	HumanCurated
VT:0001237	skos:exactMatch	OBA:VT0001237	HumanCurated
VT:0001238	skos:exactMatch	OBA:VT0001238	HumanCurated
VT:0001239	skos:exactMatch	OBA:VT0001239	HumanCurated
VT:0001240	skos:exactMatch	OBA:VT0001240	HumanCurated
VT:0001242	skos:exactMatch	OBA:VT0001242	HumanCurated
VT:0001243	skos:exactMatch	OBA:VT0001243	HumanCurated
VT:0001245	skos:exactMatch	OBA:VT0001245	HumanCurated
VT:0001248	skos:exactMatch	OBA:VT0001248	HumanCurated
VT:0001250	skos:exactMatch	OBA:VT0001250	HumanCurated
VT:0001253	skos:exactMatch	OBA:VT0001253	HumanCurated
VT:0001256	skos:exactMatch	OBA:VT0001256	HumanCurated
VT:0001259	skos:exactMatch	OBA:VT0001259	HumanCurated
VT:0001274	skos:exactMatch	OBA:VT0001274	HumanCurated
VT:0001277	skos:exactMatch	OBA:VT0001277	HumanCurated
VT:0001281	skos:exactMatch	OBA:VT0001281	HumanCurated
VT:0001286	skos:exactMatch	OBA:VT0001286	HumanCurated
VT:0001299	skos:exactMatch	OBA:VT0001299	HumanCurated
VT:0001303	skos:exactMatch	OBA:VT0001303	HumanCurated
VT:0001305	skos:exactMatch	OBA:VT0001305	HumanCurated
VT:0001308	skos:exactMatch	OBA:VT0001308	HumanCurated
VT:0001310	skos:exactMatch	OBA:VT0001310	HumanCurated
VT:0001312	skos:exactMatch	OBA:VT0001312	HumanCurated
VT:0001317	skos:exactMatch	OBA:VT0001317	HumanCurated
VT:0001319	skos:exactMatch	OBA:VT0001319	HumanCurated
VT:0001321	skos:exactMatch	OBA:VT0001321	HumanCurated
VT:0001322	skos:exactMatch	OBA:VT0001322	HumanCurated
VT:0001324	skos:exactMatch	OBA:VT0001324	HumanCurated
VT:0001325	skos:exactMatch	OBA:VT0001325	HumanCurated
VT:0001330	skos:exactMatch	OBA:VT0001330	HumanCurated
VT:0001334	skos:exactMatch	OBA:VT0001334	HumanCurated
VT:0001340	skos:exactMatch	OBA:VT0001340	HumanCurated
VT:0001345	skos:exactMatch	OBA:VT0001345	HumanCurated
VT:0001346	skos:exactMatch	OBA:VT0001346	HumanCurated
VT:0001348	skos:exactMatch	OBA:VT0001348	HumanCurated
VT:0001387	skos:exactMatch	OBA:VT0001387	HumanCurated
VT:0001418	skos:exactMatch	OBA:VT0001418	HumanCurated
VT:0001421	skos:exactMatch	OBA:VT0001421	HumanCurated
VT:0001422	skos:exactMatch	OBA:VT0001422	HumanCurated
VT:0001431	skos:exactMatch	OBA:VT0001431	HumanCurated
VT:0001440	skos:exactMatch	OBA:VT0001440	HumanCurated
VT:0001444	skos:exactMatch	OBA:VT0001444	HumanCurated
VT:0001456	skos:exactMatch	OBA:VT0001456	HumanCurated
VT:0001459	skos:exactMatch	OBA:VT0001459	HumanCurated
VT:0001464	skos:exactMatch	OBA:VT0001464	HumanCurated
VT:0001465	skos:exactMatch	OBA:VT0001465	HumanCurated
VT:0001501	skos:exactMatch	OBA:VT0001501	HumanCurated
VT:0001525	skos:exactMatch	OBA:VT0001525	HumanCurated
VT:0001529	skos:exactMatch	OBA:VT0001529	HumanCurated
VT:0001539	skos:exactMatch	OBA:VT0001539	HumanCurated
VT:0001542	skos:exactMatch	OBA:VT0001542	HumanCurated
VT:0001544	skos:exactMatch	OBA:VT0001544	HumanCurated
VT:0001547	skos:exactMatch	OBA:VT0001547	HumanCurated
VT:0001560	skos:exactMatch	OBA:VT0001560	HumanCurated
VT:0001562	skos:exactMatch	OBA:VT0001562	HumanCurated
VT:0001565	skos:exactMatch	OBA:VT0001565	HumanCurated
VT:0001569	skos:exactMatch	OBA:VT0001569	HumanCurated
VT:0001588	skos:exactMatch	OBA:VT0001588	HumanCurated
VT:0001601	skos:exactMatch	OBA:VT0001601	HumanCurated
VT:0001614	skos:exactMatch	OBA:VT0001614	HumanCurated
VT:0001649	skos:exactMatch	OBA:VT0001649	HumanCurated
VT:0001663	skos:exactMatch	OBA:VT0001663	HumanCurated
VT:0001664	skos:exactMatch	OBA:VT0001664	HumanCurated
VT:0001675	skos:exactMatch	OBA:VT0001675	HumanCurated
VT:0001680	skos:exactMatch	OBA:VT0001680	HumanCurated
VT:0001684	skos:exactMatch	OBA:VT0001684	HumanCurated
VT:0001685	skos:exactMatch	OBA:VT0001685	HumanCurated
VT:0001688	skos:exactMatch	OBA:VT0001688	HumanCurated
VT:0001691	skos:exactMatch	OBA:VT0001691	HumanCurated
VT:0001695	skos:exactMatch	OBA:VT0001695	HumanCurated
VT:0001697	skos:exactMatch	OBA:VT0001697	HumanCurated
VT:0001710	skos:exactMatch	OBA:VT0001710	HumanCurated
VT:0001711	skos:exactMatch	OBA:VT0001711	HumanCurated
VT:0001712	skos:exactMatch	OBA:VT0001712	HumanCurated
VT:0001716	skos:exactMatch	OBA:VT0001716	HumanCurated
VT:0001718	skos:exactMatch	OBA:VT0001718	HumanCurated
VT:0001721	skos:exactMatch	OBA:VT0001721	HumanCurated
VT:0001722	skos:exactMatch	OBA:VT0001722	HumanCurated
VT:0001724	skos:exactMatch	OBA:VT0001724	HumanCurated
VT:0001725	skos:exactMatch	OBA:VT0001725	HumanCurated
VT:0001726	skos:exactMatch	OBA:VT0001726	HumanCurated
VT:0001727	skos:exactMatch	OBA:VT0001727	HumanCurated
VT:0001740	skos:exactMatch	OBA:VT0001740	HumanCurated
VT:0001744	skos:exactMatch	OBA:VT0001744	HumanCurated
VT:0001754	skos:exactMatch	OBA:VT0001754	HumanCurated
VT:0001758	skos:exactMatch	OBA:VT0001758	HumanCurated
VT:0001764	skos:exactMatch	OBA:VT0001764	HumanCurated
VT:0001765	skos:exactMatch	OBA:VT0001765	HumanCurated
VT:0001770	skos:exactMatch	OBA:VT0001770	HumanCurated
VT:0001771	skos:exactMatch	OBA:VT0001771	HumanCurated
VT:0001775	skos:exactMatch	OBA:VT0001775	HumanCurated
VT:0001776	skos:exactMatch	OBA:VT0001776	HumanCurated
VT:0001778	skos:exactMatch	OBA:VT0001778	HumanCurated
VT:0001781	skos:exactMatch	OBA:VT0001781	HumanCurated
VT:0001784	skos:exactMatch	OBA:VT0001784	HumanCurated
VT:0001790	skos:exactMatch	OBA:VT0001790	HumanCurated
VT:0001835	skos:exactMatch	OBA:VT0001835	HumanCurated
VT:0001879	skos:exactMatch	OBA:VT0001879	HumanCurated
VT:0001881	skos:exactMatch	OBA:VT0001881	HumanCurated
VT:0001882	skos:exactMatch	OBA:VT0001882	HumanCurated
VT:0001884	skos:exactMatch	OBA:VT0001884	HumanCurated
VT:0001885	skos:exactMatch	OBA:VT0001885	HumanCurated
VT:0001905	skos:exactMatch	OBA:VT0001905	HumanCurated
VT:0001919	skos:exactMatch	OBA:VT0001919	HumanCurated
VT:0001922	skos:exactMatch	OBA:VT0001922	HumanCurated
VT:0001928	skos:exactMatch	OBA:VT0001928	HumanCurated
VT:0001931	skos:exactMatch	OBA:VT0001931	HumanCurated
VT:0001932	skos:exactMatch	OBA:VT0001932	HumanCurated
VT:0001942	skos:exactMatch	OBA:VT0001942	HumanCurated
VT:0001944	skos:exactMatch	OBA:VT0001944	HumanCurated
VT:0001961	skos:exactMatch	OBA:VT0001961	HumanCurated
VT:0001983	skos:exactMatch	OBA:VT0001983	HumanCurated
VT:0001984	skos:exactMatch	OBA:VT0001984	HumanCurated
VT:0001985	skos:exactMatch	OBA:VT0001985	HumanCurated
VT:0001986	skos:exactMatch	OBA:VT0001986	HumanCurated
VT:0002059	skos:exactMatch	OBA:VT0002059	HumanCurated
VT:0002068	skos:exactMatch	OBA:VT0002068	HumanCurated
VT:0002074	skos:exactMatch	OBA:VT0002074	HumanCurated
VT:0002076	skos:exactMatch	OBA:VT0002076	HumanCurated
VT:0002086	skos:exactMatch	OBA:VT0002086	HumanCurated
VT:0002090	skos:exactMatch	OBA:VT0002090	HumanCurated
VT:0002092	skos:exactMatch	OBA:VT0002092	HumanCurated
VT:0002096	skos:exactMatch	OBA:VT0002096	HumanCurated
VT:0002098	skos:exactMatch	OBA:VT0002098	HumanCurated
VT:0002100	skos:exactMatch	OBA:VT0002100	HumanCurated
VT:0002102	skos:exactMatch	OBA:VT0002102	HumanCurated
VT:0002104	skos:exactMatch	OBA:VT0002104	HumanCurated
VT:0002106	skos:exactMatch	OBA:VT0002106	HumanCurated
VT:0002108	skos:exactMatch	OBA:VT0002108	HumanCurated
VT:0002109	skos:exactMatch	OBA:VT0002109	HumanCurated
VT:0002110	skos:exactMatch	OBA:VT0002110	HumanCurated
VT:0002111	skos:exactMatch	OBA:VT0002111	HumanCurated
VT:0002114	skos:exactMatch	OBA:VT0002114	HumanCurated
VT:0002116	skos:exactMatch	OBA:VT0002116	HumanCurated
VT:0002118	skos:exactMatch	OBA:VT0002118	HumanCurated
VT:0002121	skos:exactMatch	OBA:VT0002121	HumanCurated
VT:0002123	skos:exactMatch	OBA:VT0002123	HumanCurated
VT:0002127	skos:exactMatch	OBA:VT0002127	HumanCurated
VT:0002132	skos:exactMatch	OBA:VT0002132	HumanCurated
VT:0002133	skos:exactMatch	OBA:VT0002133	HumanCurated
VT:0002135	skos:exactMatch	OBA:VT0002135	HumanCurated
VT:0002136	skos:exactMatch	OBA:VT0002136	HumanCurated
VT:0002138	skos:exactMatch	OBA:VT0002138	HumanCurated
VT:0002139	skos:exactMatch	OBA:VT0002139	HumanCurated
VT:0002144	skos:exactMatch	OBA:VT0002144	HumanCurated
VT:0002145	skos:exactMatch	OBA:VT0002145	HumanCurated
VT:0002152	skos:exactMatch	OBA:VT0002152	HumanCurated
VT:0002160	skos:exactMatch	OBA:VT0002160	HumanCurated
VT:0002163	skos:exactMatch	OBA:VT0002163	HumanCurated
VT:0002164	skos:exactMatch	OBA:VT0002164	HumanCurated
VT:0002176	skos:exactMatch	OBA:VT0002176	HumanCurated
VT:0002177	skos:exactMatch	OBA:VT0002177	HumanCurated
VT:0002184	skos:exactMatch	OBA:VT0002184	HumanCurated
VT:0002187	skos:exactMatch	OBA:VT0002187	HumanCurated
VT:0002191	skos:exactMatch	OBA:VT0002191	HumanCurated
VT:0002199	skos:exactMatch	OBA:VT0002199	HumanCurated
VT:0002200	skos:exactMatch	OBA:VT0002200	HumanCurated
VT:0002210	skos:exactMatch	OBA:VT0002210	HumanCurated
VT:0002211	skos:exactMatch	OBA:VT0002211	HumanCurated
VT:0002216	skos:exactMatch	OBA:VT0002216	HumanCurated
VT:0002221	skos:exactMatch	OBA:VT0002221	HumanCurated
VT:0002224	skos:exactMatch	OBA:VT0002224	HumanCurated
VT:0002227	skos:exactMatch	OBA:VT0002227	HumanCurated
VT:0002228	skos:exactMatch	OBA:VT0002228	HumanCurated
VT:0002231	skos:exactMatch	OBA:VT0002231	HumanCurated
VT:0002233	skos:exactMatch	OBA:VT0002233	HumanCurated
VT:0002234	skos:exactMatch	OBA:VT0002234	HumanCurated
VT:0002235	skos:exactMatch	OBA:VT0002235	HumanCurated
VT:0002236	skos:exactMatch	OBA:VT0002236	HumanCurated
VT:0002237	skos:exactMatch	OBA:VT0002237	HumanCurated
VT:0002238	skos:exactMatch	OBA:VT0002238	HumanCurated
VT:0002239	skos:exactMatch	OBA:VT0002239	HumanCurated
VT:0002240	skos:exactMatch	OBA:VT0002240	HumanCurated
VT:0002242	skos:exactMatch	OBA:VT0002242	HumanCurated
VT:0002243	skos:exactMatch	OBA:VT0002243	HumanCurated
VT:0002244	skos:exactMatch	OBA:VT0002244	HumanCurated
VT:0002245	skos:exactMatch	OBA:VT0002245	HumanCurated
VT:0002246	skos:exactMatch	OBA:VT0002246	HumanCurated
VT:0002248	skos:exactMatch	OBA:VT0002248	HumanCurated
VT:0002249	skos:exactMatch	OBA:VT0002249	HumanCurated
VT:0002250	skos:exactMatch	OBA:VT0002250	HumanCurated
VT:0002251	skos:exactMatch	OBA:VT0002251	HumanCurated
VT:0002252	skos:exactMatch	OBA:VT0002252	HumanCurated
VT:0002253	skos:exactMatch	OBA:VT0002253	HumanCurated
VT:0002255	skos:exactMatch	OBA:VT0002255	HumanCurated
VT:0002256	skos:exactMatch	OBA:VT0002256	HumanCurated
VT:0002257	skos:exactMatch	OBA:VT0002257	HumanCurated
VT:0002258	skos:exactMatch	OBA:VT0002258	HumanCurated
VT:0002259	skos:exactMatch	OBA:VT0002259	HumanCurated
VT:0002260	skos:exactMatch	OBA:VT0002260	HumanCurated
VT:0002261	skos:exactMatch	OBA:VT0002261	HumanCurated
VT:0002263	skos:exactMatch	OBA:VT0002263	HumanCurated
VT:0002264	skos:exactMatch	OBA:VT0002264	HumanCurated
VT:0002265	skos:exactMatch	OBA:VT0002265	HumanCurated
VT:0002266	skos:exactMatch	OBA:VT0002266	HumanCurated
VT:0002267	skos:exactMatch	OBA:VT0002267	HumanCurated
VT:0002268	skos:exactMatch	OBA:VT0002268	HumanCurated
VT:0002270	skos:exactMatch	OBA:VT0002270	HumanCurated
VT:0002271	skos:exactMatch	OBA:VT0002271	HumanCurated
VT:0002276	skos:exactMatch	OBA:VT0002276	HumanCurated
VT:0002277	skos:exactMatch	OBA:VT0002277	HumanCurated
VT:0002278	skos:exactMatch	OBA:VT0002278	HumanCurated
VT:0002279	skos:exactMatch	OBA:VT0002279	HumanCurated
VT:0002280	skos:exactMatch	OBA:VT0002280	HumanCurated
VT:0002282	skos:exactMatch	OBA:VT0002282	HumanCurated
VT:0002284	skos:exactMatch	OBA:VT0002284	HumanCurated
VT:0002292	skos:exactMatch	OBA:VT0002292	HumanCurated
VT:0002324	skos:exactMatch	OBA:VT0002324	HumanCurated
VT:0002339	skos:exactMatch	OBA:VT0002339	HumanCurated
VT:0002340	skos:exactMatch	OBA:VT0002340	HumanCurated
VT:0002342	skos:exactMatch	OBA:VT0002342	HumanCurated
VT:0002343	skos:exactMatch	OBA:VT0002343	HumanCurated
VT:0002344	skos:exactMatch	OBA:VT0002344	HumanCurated
VT:0002345	skos:exactMatch	OBA:VT0002345	HumanCurated
VT:0002346	skos:exactMatch	OBA:VT0002346	HumanCurated
VT:0002347	skos:exactMatch	OBA:VT0002347	HumanCurated
VT:0002348	skos:exactMatch	OBA:VT0002348	HumanCurated
VT:0002349	skos:exactMatch	OBA:VT0002349	HumanCurated
VT:0002350	skos:exactMatch	OBA:VT0002350	HumanCurated
VT:0002351	skos:exactMatch	OBA:VT0002351	HumanCurated
VT:0002352	skos:exactMatch	OBA:VT0002352	HumanCurated
VT:0002353	skos:exactMatch	OBA:VT0002353	HumanCurated
VT:0002354	skos:exactMatch	OBA:VT0002354	HumanCurated
VT:0002356	skos:exactMatch	OBA:VT0002356	HumanCurated
VT:0002357	skos:exactMatch	OBA:VT0002357	HumanCurated
VT:0002358	skos:exactMatch	OBA:VT0002358	HumanCurated
VT:0002359	skos:exactMatch	OBA:VT0002359	HumanCurated
VT:0002360	skos:exactMatch	OBA:VT0002360	HumanCurated
VT:0002361	skos:exactMatch	OBA:VT0002361	HumanCurated
VT:0002362	skos:exactMatch	OBA:VT0002362	HumanCurated
VT:0002363	skos:exactMatch	OBA:VT0002363	HumanCurated
VT:0002364	skos:exactMatch	OBA:VT0002364	HumanCurated
VT:0002367	skos:exactMatch	OBA:VT0002367	HumanCurated
VT:0002368	skos:exactMatch	OBA:VT0002368	HumanCurated
VT:0002369	skos:exactMatch	OBA:VT0002369	HumanCurated
VT:0002370	skos:exactMatch	OBA:VT0002370	HumanCurated
VT:0002371	skos:exactMatch	OBA:VT0002371	HumanCurated
VT:0002375	skos:exactMatch	OBA:VT0002375	HumanCurated
VT:0002376	skos:exactMatch	OBA:VT0002376	HumanCurated
VT:0002377	skos:exactMatch	OBA:VT0002377	HumanCurated
VT:0002378	skos:exactMatch	OBA:VT0002378	HumanCurated
VT:0002379	skos:exactMatch	OBA:VT0002379	HumanCurated
VT:0002380	skos:exactMatch	OBA:VT0002380	HumanCurated
VT:0002384	skos:exactMatch	OBA:VT0002384	HumanCurated
VT:0002385	skos:exactMatch	OBA:VT0002385	HumanCurated
VT:0002386	skos:exactMatch	OBA:VT0002386	HumanCurated
VT:0002388	skos:exactMatch	OBA:VT0002388	HumanCurated
VT:0002389	skos:exactMatch	OBA:VT0002389	HumanCurated
VT:0002391	skos:exactMatch	OBA:VT0002391	HumanCurated
VT:0002393	skos:exactMatch	OBA:VT0002393	HumanCurated
VT:0002419	skos:exactMatch	OBA:VT0002419	HumanCurated
VT:0002428	skos:exactMatch	OBA:VT0002428	HumanCurated
VT:0002455	skos:exactMatch	OBA:VT0002455	HumanCurated
VT:0002460	skos:exactMatch	OBA:VT0002460	HumanCurated
VT:0002504	skos:exactMatch	OBA:VT0002504	HumanCurated
VT:0002543	skos:exactMatch	OBA:VT0002543	HumanCurated
VT:0002544	skos:exactMatch	OBA:VT0002544	HumanCurated
VT:0002551	skos:exactMatch	OBA:VT0002551	HumanCurated
VT:0002576	skos:exactMatch	OBA:VT0002576	HumanCurated
VT:0002581	skos:exactMatch	OBA:VT0002581	HumanCurated
VT:0002631	skos:exactMatch	OBA:VT0002631	HumanCurated
VT:0002637	skos:exactMatch	OBA:VT0002637	HumanCurated
VT:0002644	skos:exactMatch	OBA:VT0002644	HumanCurated
VT:0002648	skos:exactMatch	OBA:VT0002648	HumanCurated
VT:0002651	skos:exactMatch	OBA:VT0002651	HumanCurated
VT:0002653	skos:exactMatch	OBA:VT0002653	HumanCurated
VT:0002656	skos:exactMatch	OBA:VT0002656	HumanCurated
VT:0002658	skos:exactMatch	OBA:VT0002658	HumanCurated
VT:0002660	skos:exactMatch	OBA:VT0002660	HumanCurated
VT:0002661	skos:exactMatch	OBA:VT0002661	HumanCurated
VT:0002662	skos:exactMatch	OBA:VT0002662	HumanCurated
VT:0002664	skos:exactMatch	OBA:VT0002664	HumanCurated
VT:0002668	skos:exactMatch	OBA:VT0002668	HumanCurated
VT:0002669	skos:exactMatch	OBA:VT0002669	HumanCurated
VT:0002674	skos:exactMatch	OBA:VT0002674	HumanCurated
VT:0002679	skos:exactMatch	OBA:VT0002679	HumanCurated
VT:0002680	skos:exactMatch	OBA:VT0002680	HumanCurated
VT:0002682	skos:exactMatch	OBA:VT0002682	HumanCurated
VT:0002689	skos:exactMatch	OBA:VT0002689	HumanCurated
VT:0002693	skos:exactMatch	OBA:VT0002693	HumanCurated
VT:0002694	skos:exactMatch	OBA:VT0002694	HumanCurated
VT:0002695	skos:exactMatch	OBA:VT0002695	HumanCurated
VT:0002697	skos:exactMatch	OBA:VT0002697	HumanCurated
VT:0002698	skos:exactMatch	OBA:VT0002698	HumanCurated
VT:0002699	skos:exactMatch	OBA:VT0002699	HumanCurated
VT:0002703	skos:exactMatch	OBA:VT0002703	HumanCurated
VT:0002705	skos:exactMatch	OBA:VT0002705	HumanCurated
VT:0002706	skos:exactMatch	OBA:VT0002706	HumanCurated
VT:0002707	skos:exactMatch	OBA:VT0002707	HumanCurated
VT:0002713	skos:exactMatch	OBA:VT0002713	HumanCurated
VT:0002716	skos:exactMatch	OBA:VT0002716	HumanCurated
VT:0002717	skos:exactMatch	OBA:VT0002717	HumanCurated
VT:0002718	skos:exactMatch	OBA:VT0002718	HumanCurated
VT:0002722	skos:exactMatch	OBA:VT0002722	HumanCurated
VT:0002725	skos:exactMatch	OBA:VT0002725	HumanCurated
VT:0002726	skos:exactMatch	OBA:VT0002726	HumanCurated
VT:0002729	skos:exactMatch	OBA:VT0002729	HumanCurated
VT:0002731	skos:exactMatch	OBA:VT0002731	HumanCurated
VT:0002733	skos:exactMatch	OBA:VT0002733	HumanCurated
VT:0002734	skos:exactMatch	OBA:VT0002734	HumanCurated
VT:0002735	skos:exactMatch	OBA:VT0002735	HumanCurated
VT:0002739	skos:exactMatch	OBA:VT0002739	HumanCurated
VT:0002741	skos:exactMatch	OBA:VT0002741	HumanCurated
VT:0002742	skos:exactMatch	OBA:VT0002742	HumanCurated
VT:0002746	skos:exactMatch	OBA:VT0002746	HumanCurated
VT:0002751	skos:exactMatch	OBA:VT0002751	HumanCurated
VT:0002752	skos:exactMatch	OBA:VT0002752	HumanCurated
VT:0002753	skos:exactMatch	OBA:VT0002753	HumanCurated
VT:0002754	skos:exactMatch	OBA:VT0002754	HumanCurated
VT:0002758	skos:exactMatch	OBA:VT0002758	HumanCurated
VT:0002759	skos:exactMatch	OBA:VT0002759	HumanCurated
VT:0002761	skos:exactMatch	OBA:VT0002761	HumanCurated
VT:0002769	skos:exactMatch	OBA:VT0002769	HumanCurated
VT:0002792	skos:exactMatch	OBA:VT0002792	HumanCurated
VT:0002796	skos:exactMatch	OBA:VT0002796	HumanCurated
VT:0002809	skos:exactMatch	OBA:VT0002809	HumanCurated
VT:0002817	skos:exactMatch	OBA:VT0002817	HumanCurated
VT:0002818	skos:exactMatch	OBA:VT0002818	HumanCurated
VT:0002819	skos:exactMatch	OBA:VT0002819	HumanCurated
VT:0002820	skos:exactMatch	OBA:VT0002820	HumanCurated
VT:0002825	skos:exactMatch	OBA:VT0002825	HumanCurated
VT:0002827	skos:exactMatch	OBA:VT0002827	HumanCurated
VT:0002828	skos:exactMatch	OBA:VT0002828	HumanCurated
VT:0002829	skos:exactMatch	OBA:VT0002829	HumanCurated
VT:0002835	skos:exactMatch	OBA:VT0002835	HumanCurated
VT:0002836	skos:exactMatch	OBA:VT0002836	HumanCurated
VT:0002840	skos:exactMatch	OBA:VT0002840	HumanCurated
VT:0002845	skos:exactMatch	OBA:VT0002845	HumanCurated
VT:0002846	skos:exactMatch	OBA:VT0002846	HumanCurated
VT:0002847	skos:exactMatch	OBA:VT0002847	HumanCurated
VT:0002851	skos:exactMatch	OBA:VT0002851	HumanCurated
VT:0002855	skos:exactMatch	OBA:VT0002855	HumanCurated
VT:0002856	skos:exactMatch	OBA:VT0002856	HumanCurated
VT:0002858	skos:exactMatch	OBA:VT0002858	HumanCurated
VT:0002861	skos:exactMatch	OBA:VT0002861	HumanCurated
VT:0002864	skos:exactMatch	OBA:VT0002864	HumanCurated
VT:0002876	skos:exactMatch	OBA:VT0002876	HumanCurated
VT:0002878	skos:exactMatch	OBA:VT0002878	HumanCurated
VT:0002894	skos:exactMatch	OBA:VT0002894	HumanCurated
VT:0002895	skos:exactMatch	OBA:VT0002895	HumanCurated
VT:0002896	skos:exactMatch	OBA:VT0002896	HumanCurated
VT:0002900	skos:exactMatch	OBA:VT0002900	HumanCurated
VT:0002903	skos:exactMatch	OBA:VT0002903	HumanCurated
VT:0002907	skos:exactMatch	OBA:VT0002907	HumanCurated
VT:0002909	skos:exactMatch	OBA:VT0002909	HumanCurated
VT:0002918	skos:exactMatch	OBA:VT0002918	HumanCurated
VT:0002928	skos:exactMatch	OBA:VT0002928	HumanCurated
VT:0002929	skos:exactMatch	OBA:VT0002929	HumanCurated
VT:0002932	skos:exactMatch	OBA:VT0002932	HumanCurated
VT:0002949	skos:exactMatch	OBA:VT0002949	HumanCurated
VT:0002950	skos:exactMatch	OBA:VT0002950	HumanCurated
VT:0002961	skos:exactMatch	OBA:VT0002961	HumanCurated
VT:0002970	skos:exactMatch	OBA:VT0002970	HumanCurated
VT:0002971	skos:exactMatch	OBA:VT0002971	HumanCurated
VT:0002975	skos:exactMatch	OBA:VT0002975	HumanCurated
VT:0002982	skos:exactMatch	OBA:VT0002982	HumanCurated
VT:0002985	skos:exactMatch	OBA:VT0002985	HumanCurated
VT:0002987	skos:exactMatch	OBA:VT0002987	HumanCurated
VT:0002990	skos:exactMatch	OBA:VT0002990	HumanCurated
VT:0002991	skos:exactMatch	OBA:VT0002991	HumanCurated
VT:0002997	skos:exactMatch	OBA:VT0002997	HumanCurated
VT:0002998	skos:exactMatch	OBA:VT0002998	HumanCurated
VT:0003005	skos:exactMatch	OBA:VT0003005	HumanCurated
VT:0003006	skos:exactMatch	OBA:VT0003006	HumanCurated
VT:0003014	skos:exactMatch	OBA:VT0003014	HumanCurated
VT:0003015	skos:exactMatch	OBA:VT0003015	HumanCurated
VT:0003018	skos:exactMatch	OBA:VT0003018	HumanCurated
VT:0003047	skos:exactMatch	OBA:VT0003047	HumanCurated
VT:0003051	skos:exactMatch	OBA:VT0003051	HumanCurated
VT:0003055	skos:exactMatch	OBA:VT0003055	HumanCurated
VT:0003056	skos:exactMatch	OBA:VT0003056	HumanCurated
VT:0003057	skos:exactMatch	OBA:VT0003057	HumanCurated
VT:0003069	skos:exactMatch	OBA:VT0003069	HumanCurated
VT:0003072	skos:exactMatch	OBA:VT0003072	HumanCurated
VT:0003073	skos:exactMatch	OBA:VT0003073	HumanCurated
VT:0003074	skos:exactMatch	OBA:VT0003074	HumanCurated
VT:0003081	skos:exactMatch	OBA:VT0003081	HumanCurated
VT:0003082	skos:exactMatch	OBA:VT0003082	HumanCurated
VT:0003083	skos:exactMatch	OBA:VT0003083	HumanCurated
VT:0003085	skos:exactMatch	OBA:VT0003085	HumanCurated
VT:0003088	skos:exactMatch	OBA:VT0003088	HumanCurated
VT:0003092	skos:exactMatch	OBA:VT0003092	HumanCurated
VT:0003093	skos:exactMatch	OBA:VT0003093	HumanCurated
VT:0003094	skos:exactMatch	OBA:VT0003094	HumanCurated
VT:0003102	skos:exactMatch	OBA:VT0003102	HumanCurated
VT:0003104	skos:exactMatch	OBA:VT0003104	HumanCurated
VT:0003105	skos:exactMatch	OBA:VT0003105	HumanCurated
VT:0003110	skos:exactMatch	OBA:VT0003110	HumanCurated
VT:0003112	skos:exactMatch	OBA:VT0003112	HumanCurated
